scorer,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems,smart_systems
labeled-data/output_cam2/img0529.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.5403334903856,413.5493178330001,926.407758322599,367.91379136022914,950.5293937439208,319.01858442511747,935.5348636171532,341.83634766150294,,,,,,,817.534430880417,171.68102752731414,816.8824947879488,242.09012551387502,775.8105209624548,239.48238114400237,863.1699573531878,236.87463677412978,754.2966299110058,286.42177980170965,871.6451265552739,289.02952417158224,762.7717991130918,345.74796421631186,873.6009348326784,345.74796421631186,812.9708782331397,357.48281388073866,786.8934345344135,370.5215357301018,844.9157467640795,369.21766354516546,,,,,775.1585848699867,470.26775787772965,822.0979835276939,472.22356615513417,,,,,,,,,,,,,,
labeled-data/output_cam2/img0678.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.8000139527263,407.68189300078666,926.407758322599,367.261855267761,953.7890742062616,318.3666483326493,929.0155026924716,338.57666719916216,,,945.9658410966437,383.5602575794649,,,825.3576639900348,187.32749374654992,822.0979835276939,247.9575503460884,771.2469683151778,232.9630202193208,865.1257656305924,240.13431723647057,758.2082464658147,283.16209933936887,874.2528709251465,283.814035431837,784.2856901645409,320.9743927025219,869.6893182778693,311.1953513154996,811.0150699557353,354.875069510866,777.1143931473912,374.4331522849107,843.6118745791431,368.56572745269733,,,,,775.1585848699867,470.91969397019784,821.4460474352259,472.22356615513417,,,,,,,,,,,,,,
labeled-data/output_cam2/img0733.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.4519500451945,405.07414863091407,927.7116305075353,369.86959963763366,937.4906718945576,307.9356708531588,921.8442056753219,282.5101632469007,915.3248447506403,281.2062910619644,913.3690364732358,266.2117609351968,915.3248447506403,295.5488850962638,822.7499196201621,187.97942983901805,813.622814325608,241.43818942140683,762.7717991130918,233.614956311789,857.3025325209744,240.7862533289387,745.1695246164516,281.2062910619644,869.0373821854013,294.89694900379567,756.9043742808783,317.06277614771295,869.0373821854013,349.00764467865264,799.2802202913085,356.8308777882705,769.9430961302414,373.78121619244257,829.2692805448437,371.1734718225699,775.1585848699867,474.1793744325386,824.0537918050984,476.1351827099431,,,,,,,,,,,,,,,,,,
labeled-data/output_cam2/img0773.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.49614176779,405.07414863091407,930.3193748774079,368.56572745269733,940.7503523568985,306.6317986682225,933.5790553397487,242.74206160634316,930.3193748774079,212.75300135280798,936.1867997096214,189.9352381164225,914.6729086581722,206.88557652059455,816.8824947879488,167.11747488003704,809.711197770799,233.614956311789,757.5563103733465,230.35527584944822,851.435107688761,234.91882849672533,730.174994489684,268.8195053050694,882.7280401272325,272.7311218598784,741.9098441541107,311.8472874079677,927.0596944150672,307.9356708531588,801.236028568713,349.6595807711208,779.0702014247956,374.4331522849107,835.1367053770571,373.12928009997444,,,,,775.8105209624548,469.6158217852615,823.4018557126303,475.48324661747495,,,,,,,,,,,,,,
labeled-data/output_cam2/img0789.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.4519500451945,405.07414863091407,927.7116305075353,370.5215357301018,935.5348636171532,299.4605016510728,937.4906718945576,238.17850895906605,936.1867997096214,202.97395996578564,918.5845252129811,186.67555765408173,949.8774576514526,191.89104639382697,815.5786226030125,172.33296361978228,812.9708782331397,231.00721194191635,766.6834156679007,225.7917232021711,862.5180212607197,223.83591492476666,727.5672501198113,263.6040165653242,894.4628897916593,210.14525698293534,688.4510845717219,290.33339635651856,940.0984162644303,174.2887718971868,808.4073255858627,348.35570858618445,779.0702014247956,355.5270056033342,839.0483219318661,357.48281388073866,,,774.5066487775186,472.22356615513417,774.5066487775186,472.22356615513417,823.4018557126303,476.7871188024112,,,,,,,,,,,,,,
labeled-data/output_cam2/img0961.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,923.1480778602582,408.98576518572304,927.0596944150672,368.56572745269733,936.1867997096214,302.06824602094537,936.8387358020894,238.17850895906605,935.5348636171532,199.71427950344486,920.5403334903856,184.06781328420914,944.0100328192392,187.97942983901805,818.186366972885,176.89651626705938,811.6670060482035,237.52657286659792,768.6392239453052,232.31108412685268,865.1257656305924,233.614956311789,745.8214607089196,292.9411407263912,870.3412543703375,296.8527572812001,,,869.0373821854013,344.44409203137553,809.711197770799,353.57119732592975,788.8492428118179,367.261855267761,837.7444497469297,365.9579830828247,,,,,774.5066487775186,471.57163006266603,819.4902391578214,473.5274383400705,,,,,,,,,,,,,,
labeled-data/output_cam2/img102.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.49614176779,416.80899829534087,927.0596944150672,374.4331522849107,887.9435288669778,427.89191186729954,892.5070815142549,371.8254079150381,866.4296378155286,403.77027644597774,850.7831715962928,403.1183403535096,870.9931904628057,423.9802953124906,824.0537918050984,180.80813282186836,826.009600082503,246.65367816115213,781.0260097022001,236.87463677412978,869.6893182778693,237.52657286659792,767.987287852837,289.02952417158224,885.9877205895733,296.8527572812001,791.4569871816907,320.32245661005373,858.6064047059108,336.62085892175764,817.534430880417,355.5270056033342,785.5895623494772,360.74249434307944,844.2638106716113,375.73702446984703,,,,,775.1585848699867,469.6158217852615,847.5234911339521,472.22356615513417,,,,,,,,,,,,,,
labeled-data/output_cam2/img1021.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.4519500451945,418.1128704802772,932.9271192472805,372.47734400750625,932.9271192472805,300.1124377435409,919.8883973979174,277.29467450715543,885.9877205895733,279.2504827845599,864.4738295381242,278.59854669209176,876.8606152950191,272.0791857674102,829.9212166373119,176.24458017459125,824.7057278975666,229.0514036645119,783.6337540720727,219.27236227748955,862.5180212607197,229.0514036645119,758.2082464658147,272.0791857674102,,,757.5563103733465,339.2286032916303,864.4738295381242,304.675990390818,809.711197770799,344.44409203137553,786.2414984419454,373.12928009997444,830.57315272978,369.21766354516546,,,,,771.2469683151778,463.09646086058,805.1476451235219,459.18484430577104,,,,,,,,,,,,,,
labeled-data/output_cam2/img1037.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,918.5845252129811,410.9415734631275,928.3635666000034,365.30604699035655,930.3193748774079,300.7643738360091,914.6729086581722,279.9024188770281,884.0319123121689,286.42177980170965,865.1257656305924,287.72565198664597,874.9048070176146,278.59854669209176,827.3134722674392,177.54845235952757,809.711197770799,221.8801066473622,765.3795434829644,218.62042618502142,848.8273633188884,229.0514036645119,750.3850133561969,266.86369702766495,,,,,859.9102768908471,295.5488850962638,797.9763481063721,344.44409203137553,769.2911600377734,347.0518364012482,831.8770249147163,345.74796421631186,,,,,769.9430961302414,465.05226913798447,803.1918368461174,460.48871649070736,,,,,,,,,,,,,,
labeled-data/output_cam2/img107.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.1922695828538,414.8531900179364,934.2309914322169,373.78121619244257,887.9435288669778,423.9802953124906,889.8993371443822,373.12928009997444,869.0373821854013,401.16253207610515,869.0373821854013,422.02448703508617,847.5234911339521,400.51059598363696,800.5840924762449,180.15619672940016,801.236028568713,232.9630202193208,753.6446938185376,238.83044505153424,848.8273633188884,236.87463677412978,738.65016369177,281.85822715443254,854.0428520586337,291.6372685414549,759.5121186507511,334.6650506443532,843.6118745791431,345.0960281238437,802.5399007536494,345.0960281238437,768.6392239453052,374.4331522849107,821.4460474352259,372.47734400750625,,,,,775.8105209624548,469.6158217852615,842.3080023942068,474.83131052500676,,,,,,,,,,,,,,
labeled-data/output_cam2/img1114.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.49614176779,409.6377012781912,927.0596944150672,371.1734718225699,934.2309914322169,295.5488850962638,914.6729086581722,279.9024188770281,882.0761040347644,286.42177980170965,865.7777017230604,286.42177980170965,874.2528709251465,280.5543549694962,835.7886414695253,188.6313659314862,831.2250888222482,237.52657286659792,780.374073609732,223.18397883229846,868.3854460929331,237.52657286659792,762.7717991130918,283.16209933936887,,,784.937626257009,324.2340731648627,844.2638106716113,328.1456897196716,812.3189421406717,354.875069510866,775.8105209624548,349.00764467865264,839.7002580243342,354.2231334183979,,,,,775.8105209624548,462.4445247681118,803.1918368461174,467.0080774153889,,,,,,,,,,,,,,
labeled-data/output_cam2/img1156.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.1922695828538,404.42221253844593,929.0155026924716,371.8254079150381,931.6232470623443,296.200821188732,915.9767808431085,280.5543549694962,883.3799762197007,287.72565198664597,865.7777017230604,288.3775880791141,874.2528709251465,279.2504827845599,820.7941113427577,191.89104639382697,805.7995812159901,243.39399769881135,767.987287852837,235.57076458919346,848.8273633188884,237.52657286659792,747.125332893856,290.33339635651856,855.34672424357,281.2062910619644,782.3298818871365,332.0573062744806,859.2583407983789,339.8805393840984,811.6670060482035,352.91926123346155,766.0314795754325,371.1734718225699,827.9654083599074,363.3502387129521,,,,,772.5508405001141,474.83131052500676,805.1476451235219,466.35614132292073,,,,,,,,,,,,,,
labeled-data/output_cam2/img1199.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.1922695828538,413.5493178330001,930.3193748774079,370.5215357301018,929.6674387849398,300.1124377435409,910.7612921033632,279.9024188770281,877.5125513874873,287.72565198664597,865.7777017230604,289.02952417158224,871.6451265552739,278.59854669209176,818.8383030653532,161.25005004782366,818.8383030653532,224.4878510172348,782.3298818871365,216.6646179076169,857.9544686134426,226.44365929463925,748.4292050787924,266.2117609351968,877.5125513874873,271.42724967494206,771.8989044076459,294.89694900379567,840.3521941168024,289.68146026405043,814.2747504180761,344.44409203137553,786.8934345344135,349.00764467865264,836.4405775619935,349.6595807711208,,,,,775.1585848699867,474.1793744325386,805.1476451235219,463.7483969530481,,,,,,,,,,,,,,
labeled-data/output_cam2/img123.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.8883973979174,418.1128704802772,928.3635666000034,375.73702446984703,890.5512732368504,425.2841674974269,892.5070815142549,374.4331522849107,869.0373821854013,403.1183403535096,849.4792994113566,403.1183403535096,870.3412543703375,423.32835922002243,803.1918368461174,174.2887718971868,799.2802202913085,237.52657286659792,758.8601825582828,224.4878510172348,842.959938486675,232.9630202193208,743.2137163390471,277.29467450715543,857.9544686134426,286.42177980170965,,,845.5676828565477,349.6595807711208,803.8437729385856,356.8308777882705,773.8547126850503,371.8254079150381,822.7499196201621,372.47734400750625,,,,,778.4182653323276,469.6158217852615,824.0537918050984,478.0909909873476,,,,,,,,,,,,,,
labeled-data/output_cam2/img1243.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925.1038861376627,411.59350955559563,928.3635666000034,369.86959963763366,939.4464801719621,305.97986257575434,940.0984162644303,277.9466105996236,936.8387358020894,270.77531358247387,918.5845252129811,275.9908023222191,947.26971328158,266.86369702766495,807.1034534009264,161.25005004782366,803.1918368461174,206.23364042812642,769.2911600377734,209.4933208904672,858.6064047059108,207.53751261306275,,,861.2141490757833,249.9133586234929,735.3904832294293,251.86916690089737,859.9102768908471,309.2395430380951,811.0150699557353,318.3666483326493,777.7663292398594,334.01311455188505,832.5289610071845,339.2286032916303,782.3298818871365,377.04089665478335,829.2692805448437,372.47734400750625,,,,,,,,,,,,,,,,,,
labeled-data/output_cam2/img1253.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,919.2364613054493,406.3780208158504,926.407758322599,373.12928009997444,930.3193748774079,320.32245661005373,943.358096726771,281.85822715443254,951.8332659288571,268.1675692126013,941.4022884493666,266.86369702766495,968.131668240561,260.3443361029834,811.6670060482035,162.55392223276,811.6670060482035,206.88557652059455,772.5508405001141,201.01815168838118,848.1754272264202,206.88557652059455,751.0369494486649,249.9133586234929,863.821893445656,253.1730390858337,770.5950322227096,272.7311218598784,862.5180212607197,310.54341522303145,810.3631338632672,306.6317986682225,785.5895623494772,334.6650506443532,831.8770249147163,338.57666719916216,784.2856901645409,378.9967049321878,833.8328331921208,372.47734400750625,,,,,,,,,,,,,,,,,,
labeled-data/output_cam2/img1280.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.8442056753219,409.6377012781912,934.882927524685,372.47734400750625,908.1535477334907,358.1347499732068,931.6232470623443,307.28373476069066,960.3084351309432,288.3775880791141,968.131668240561,272.0791857674102,976.606837442647,280.5543549694962,812.9708782331397,163.85779441769625,812.3189421406717,212.10106526033985,772.5508405001141,206.23364042812642,848.8273633188884,207.53751261306275,755.600502095942,260.3443361029834,859.9102768908471,258.38852782557893,776.4624570549231,294.24501291132754,861.2141490757833,308.58760694562693,812.3189421406717,323.5821370723945,786.8934345344135,338.57666719916216,835.1367053770571,330.75343408954427,791.4569871816907,369.21766354516546,833.8328331921208,378.9967049321878,,,,,,,,,,,,,,,,,,
labeled-data/output_cam2/img1292.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.5403334903856,405.7260847233822,931.6232470623443,373.78121619244257,896.4186980690638,382.2563853945286,916.6287169355767,320.9743927025219,938.1426079870258,306.6317986682225,949.8774576514526,286.42177980170965,945.9658410966437,300.7643738360091,816.2305586954806,150.16713647586494,815.5786226030125,210.79719307540353,777.1143931473912,202.97395996578564,848.1754272264202,208.84138479799907,751.0369494486649,266.2117609351968,854.0428520586337,251.86916690089737,771.2469683151778,249.26142253102472,859.9102768908471,312.4992235004359,814.2747504180761,317.71471224018114,787.5453706268818,334.01311455188505,834.484769284589,332.0573062744806,789.5011789042862,376.3889605623152,835.7886414695253,371.8254079150381,,,,,,,,,,,,,,,,,,
labeled-data/output_cam2/img1310.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.1922695828538,412.24544564806376,923.8000139527263,364.0021748054202,884.0319123121689,402.4664042610414,906.1977394560862,344.44409203137553,895.1148258841275,347.7037724937163,902.2861229012772,330.1014979970761,886.6396566820415,356.17894169580234,822.0979835276939,155.38262521561023,821.4460474352259,208.84138479799907,778.4182653323276,204.27783215072196,854.0428520586337,208.84138479799907,754.9485660034738,269.4714413975376,852.7389798736973,257.73659173311074,788.1973067193499,312.4992235004359,867.7335100004649,308.58760694562693,820.1421752502895,317.71471224018114,786.8934345344135,347.7037724937163,839.0483219318661,354.875069510866,786.8934345344135,375.0850883773789,835.7886414695253,371.1734718225699,,,,,,,,,,,,,,,,,,
labeled-data/output_cam2/img1316.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,921.1922695828538,411.59350955559563,928.3635666000034,369.21766354516546,881.4241679422962,404.42221253844593,895.7667619765956,344.44409203137553,887.2915927745096,359.4386221581431,881.4241679422962,344.44409203137553,869.0373821854013,374.4331522849107,809.0592616783308,149.51520038339686,812.3189421406717,214.0568735377443,774.5066487775186,206.23364042812642,859.9102768908471,211.44912916787166,764.075671298028,260.9962721954515,864.4738295381242,257.0846556406426,772.5508405001141,297.5046933736683,869.0373821854013,305.32792648328615,807.7553894933945,330.1014979970761,,,783.6337540720727,337.92473110669397,840.3521941168024,341.18441156903475,789.5011789042862,373.12928009997444,837.0925136544615,374.4331522849107,,,,,,,,,,,,,,,,
labeled-data/output_cam2/img1353.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.49614176779,410.2896373706593,927.0596944150672,375.0850883773789,889.8993371443822,429.1957840522358,892.5070815142549,380.95251320959227,869.6893182778693,401.8144681685733,850.1312355038247,400.51059598363696,869.0373821854013,422.02448703508617,844.9157467640795,161.9019861402918,828.6173444523755,215.36074572268063,787.5453706268818,200.366215595913,865.1257656305924,222.53204273983033,767.3353517603689,260.9962721954515,888.595464959446,252.5211029933655,784.2856901645409,298.8085655586046,925.1038861376627,264.9078887502605,808.4073255858627,323.5821370723945,779.7221375172638,331.4053701820124,835.7886414695253,338.57666719916216,777.1143931473912,377.04089665478335,834.484769284589,371.8254079150381,,,,,,,,,,,,,,,,,,
labeled-data/output_cam2/img1402.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.5403334903856,414.2012539254682,927.7116305075353,374.4331522849107,889.8993371443822,427.23997577483135,895.1148258841275,375.73702446984703,871.6451265552739,402.4664042610414,851.435107688761,402.4664042610414,869.6893182778693,421.372550942618,844.9157467640795,176.89651626705938,841.6560663017386,224.4878510172348,807.1034534009264,216.6646179076169,870.3412543703375,221.8801066473622,786.8934345344135,272.0791857674102,889.8993371443822,283.16209933936887,805.1476451235219,280.5543549694962,880.1202957573599,283.16209933936887,828.6173444523755,339.2286032916303,792.1089232741588,343.1402198464392,851.435107688761,351.61538904852523,,,,,799.9321563837766,462.4445247681118,828.6173444523755,456.57709993589845,,,,,,,,,,,,,,
labeled-data/output_cam2/img15.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.4519500451945,409.6377012781912,926.407758322599,380.30057711712413,893.8109536991911,428.54384795976773,892.5070815142549,376.3889605623152,872.297062647742,404.42221253844593,869.6893182778693,422.67642312755424,847.5234911339521,403.1183403535096,910.1093560108951,186.67555765408173,889.247401051914,242.74206160634316,857.3025325209744,222.53204273983033,925.1038861376627,246.00174206868394,811.0150699557353,272.7311218598784,939.4464801719621,296.200821188732,828.6173444523755,294.24501291132754,913.3690364732358,309.2395430380951,855.34672424357,350.31151686358896,821.4460474352259,346.39990030878,877.5125513874873,366.6099191752929,,,,,788.8492428118179,478.0909909873476,851.435107688761,474.83131052500676,,,,,,,,,,,,,,
labeled-data/output_cam2/img171.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,924.4519500451945,408.33382909325485,929.0155026924716,372.47734400750625,880.1202957573599,405.7260847233822,909.4574199184269,351.61538904852523,901.6341868088091,349.00764467865264,897.070634161532,330.75343408954427,882.0761040347644,360.74249434307944,825.3576639900348,191.89104639382697,824.7057278975666,245.3498059762158,786.8934345344135,228.39946757204376,862.5180212607197,232.31108412685268,770.5950322227096,305.32792648328615,870.9931904628057,280.5543549694962,772.5508405001141,362.6983026204839,878.8164235724236,332.0573062744806,820.1421752502895,351.61538904852523,794.0647315515632,362.04636652801577,850.7831715962928,359.4386221581431,,,,,776.4624570549231,468.9638856927934,822.7499196201621,474.1793744325386,,,,,,,,,,,,,,
labeled-data/output_cam2/img225.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,922.49614176779,407.68189300078666,930.9713109698761,371.1734718225699,930.9713109698761,328.7976258121398,950.5293937439208,292.289204633923,960.9603712234112,268.8195053050694,977.2587735351152,258.38852782557893,950.5293937439208,259.69240001051526,814.9266865105442,188.6313659314862,822.0979835276939,247.9575503460884,778.4182653323276,228.39946757204376,854.0428520586337,229.0514036645119,760.1640547432191,298.15662946613645,868.3854460929331,291.6372685414549,770.5950322227096,350.31151686358896,868.3854460929331,343.1402198464392,814.9266865105442,349.00764467865264,792.1089232741588,375.0850883773789,842.3080023942068,368.56572745269733,,,,,775.8105209624548,476.1351827099431,824.0537918050984,474.1793744325386,,,,,,,,,,,,,,
